-0.8059603748651897,-0.8060167494069018,-0.8060526584919898,-0.8060884323549442,-0.8061208800085474,-0.8061444923344923,-0.806169382302488,-0.8061868265541411,-0.8061861476345809,-0.8061726703552314,-0.8060377074116114,-0.8055973396185868,-0.8041667789775309,-0.8025616480004188,-0.8013365504099849,-0.8030312165675307,-0.8020989907523098,-0.7906413149987833,-0.7639741511593371,-0.7491435995056094,-0.7174142174494171,-0.6839669428410277,-0.6478351356259506,-0.6319390416509694,-0.5966360245749858,-0.5667600294653383,-0.5569500188036993,-0.5538630024543485,-0.553907483199441,-0.5547489586473555,-0.5583629692100699,-0.5630171219445661,-0.5671403869926308,-0.5703949576642192,-0.577900034734946,-0.6014847618311804,-0.7963873356321155,-0.8233155076534308,-0.8234496950914086,-0.8224228066636811,-0.8217390474799634,-0.8205028672750575,-0.8176597732252816,-0.8092303346996254,-0.8054297493965807,-0.8031941096669056,-0.8018025439969649,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029,-0.8010001280066029
-0.805585973038201,-0.8056475063556126,-0.8056536916728395,-0.8055597309194938,-0.8053912518969284,-0.8050396434703537,-0.8044562187404709,-0.8034652888025817,-0.801883126989506,-0.8011770057750409,-0.8015073095303269,-0.8025624681527032,-0.804006335105114,-0.8014782681676937,-0.7875071706295382,-0.7653766862084224,-0.7437977241028598,-0.7329750438753732,-0.6850949610280198,-0.6378249970804455,-0.6132762082912561,-0.5598466138398063,-0.5436993022837194,-0.5359476623291375,-0.5318065864267302,-0.5300789535503312,-0.5339714694745643,-0.5405906071725404,-0.5476991772229577,-0.557708618389523,-0.5668300043198823,-0.5800040102495656,-0.6019631381045716,-0.6134724450444796,-0.6377876549001915,-0.6493805459483813,-0.7286481720433217,-0.7707999084905981,-0.8181208123711808,-0.8254210516910822,-0.8225847325896305,-0.8194318076937717,-0.816773251517466,-0.8127046600982694,-0.8072393929321954,-0.804024149533858,-0.8021496340451394,-0.8010642774366837,-0.8004759856926534,-0.8003813642306455,-0.8005532576517279,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064,-0.8009232945400064
-0.8059559718975837,-0.8059362621222333,-0.8058557587018004,-0.8057682797108685,-0.8054759810609458,-0.8051786238631847,-0.8041443392065998,-0.8022074469399438,-0.8005975172078976,-0.7203450614731641,-0.6891861578165686,-0.6454430629108467,-0.6055087049617365,-0.5635957336172519,-0.5538976600062352,-0.5720126101053583,-0.572021227372079,-0.5787037293727074,-0.5856099963690262,-0.5907097806744118,-0.5960795282201238,-0.6003029953924794,-0.619528284967146,-0.6087431825706692,-0.6133206726335847,-0.6914534116351164,-0.7239596699231786,-0.7622540105541372,-0.7877606512395798,-0.7905077773804805,-0.8033879901554742,-0.8040188349132221,-0.8019851396677814,-0.8022368777315833,-0.8030392047273527,-0.8039510351807295,-0.805065301550016,-0.8056277271814957,-0.8060364180787167,-0.8061529570520556,-0.8061680782127206,-0.8061485814275525,-0.805985293623955,-0.8058071293494626,-0.8055500711006264,-0.8052802106396442,-0.8050450551968313,-0.8048682997493083,-0.8047087313910188,-0.8045973362586188,-0.8045160183336323,-0.8044985562949015,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312,-0.8045107133743312
-0.8183965201517828,-0.8184210647104871,-0.818443236745301,-0.8184623428514163,-0.8184795393488725,-0.8185147530044581,-0.8184508468653563,-0.8176349855880843,-0.8143141728157071,-0.811118554722918,-0.8099833630699624,-0.8098133283771516,-0.8052854216515867,-0.7922383901978091,-0.7784443046387978,-0.7531692121913144,-0.7285264646934538,-0.7065420185829376,-0.6887407637619705,-0.6789041291992648,-0.65997041664861,-0.6420314648588267,-0.6304182147359522,-0.6229620966828989,-0.6190874792192587,-0.5860845695430271,-0.5674650051363895,-0.5584464370492359,-0.5532510734128352,-0.5523695430850506,-0.5545828988086697,-0.5587737004777208,-0.5686305492909631,-0.5742574780002957,-0.5789591906843704,-0.5824693823887986,-0.703458329244314,-0.7405211830203726,-0.7798523204289513,-0.7887509548832172,-0.8104462021010769,-0.8172638449864554,-0.8191415685204116,-0.8225370355009035,-0.8241689121063261,-0.8250276820172635,-0.8249069999069334,-0.8247957152777918,-0.8244124141762065,-0.823930175398924,-0.8233271873227269,-0.8227086994941187,-0.8220798084802196,-0.8213527730197331,-0.8207548603023441,-0.8202984605666503,-0.8199358672296545,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494,-0.8196636634091494
-0.8186856545104506,-0.818668298874933,-0.8186486086604801,-0.8186364013492957,-0.8186220605374837,-0.8183906020382373,-0.8136709235509312,-0.8093805999393818,-0.8062347194031545,-0.8053128111936897,-0.8052804928794712,-0.8041521370551513,-0.8006503282938391,-0.7956799714270516,-0.7931533306838955,-0.7862764882286397,-0.7807951536532548,-0.7673987126979653,-0.7581190081893715,-0.7455953282548571,-0.7316377614839984,-0.7203399503889755,-0.6913083961722128,-0.6612015443683386,-0.63793517453698,-0.6185120795480785,-0.6071954949514456,-0.5831741689024657,-0.5752245903212916,-0.5717407095940074,-0.5705527981196721,-0.5737173413598189,-0.5755049228288267,-0.5773762372197514,-0.5807048566132076,-0.5871358332979737,-0.6276766650358125,-0.7073830390402404,-0.7472708828034599,-0.7631802356041921,-0.7888951172985781,-0.7979697685618317,-0.8062059526823805,-0.8085589645514897,-0.8074099814487349,-0.8082206979634933,-0.8105713447763013,-0.8149084813297648,-0.8207474667784265,-0.8233107491715603,-0.8244430054147724,-0.8244763962726305,-0.82405596192877,-0.8234226753439972,-0.8225911043724297,-0.8216886683063015,-0.8207801798166101,-0.8200141018941696,-0.8193756386412419,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815,-0.8188527993562815
-0.8165568328555352,-0.8165190054207572,-0.8164819123617779,-0.816465016070798,-0.8164763715385773,-0.8167725986652661,-0.8145633930527002,-0.8064858296507721,-0.8040502578399769,-0.8037332940652548,-0.8039934092689434,-0.7988417093924738,-0.7935049857427515,-0.7908364689671912,-0.7832502957131288,-0.7761814657192191,-0.7655399890482051,-0.7452214980171138,-0.7361835766083378,-0.7116593024346072,-0.6522119850723491,-0.6176653306612535,-0.5797375546897521,-0.5670641806238139,-0.5943252805391692,-0.5711162093436022,-0.570088595196009,-0.5714470605690056,-0.5748701041357895,-0.582097942515104,-0.618738242032457,-0.6487019072364869,-0.6893959189237239,-0.7377938815145121,-0.7611829869477429,-0.7780686418428409,-0.7925634199820794,-0.7979224422097524,-0.8005105362946351,-0.8009704594424427,-0.8031487848879997,-0.8067598404302913,-0.811097256493186,-0.8149588602527995,-0.8183566314036032,-0.8205673444090532,-0.8223071019888931,-0.8232396330757109,-0.8236960961801568,-0.8236345779538365,-0.823262544384308,-0.8226767993785957,-0.8221107146069785,-0.8216010163249653,-0.821098606740311,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656,-0.8206305134467656
-0.7933707044434394,-0.7932579538439619,-0.7931745897645595,-0.7931001665496938,-0.7930422792679515,-0.7930099556528525,-0.7929754609683226,-0.792556270131781,-0.7921779284482381,-0.7911371976641556,-0.7898023471722223,-0.7889891270611187,-0.7850161673288966,-0.7806791008812956,-0.7691436291755572,-0.7533190277150078,-0.7247616430420818,-0.6869997842404436,-0.6508553132328202,-0.6328612556247832,-0.5969625664501852,-0.584628266401613,-0.5542495207574469,-0.5427923052246317,-0.5384396452415161,-0.5396892277224034,-0.5443017115615086,-0.5683579589634659,-0.5851721902297172,-0.6555976854237301,-0.7064904251772384,-0.735311001417557,-0.7442638212646066,-0.7702431176912787,-0.7788639947411076,-0.7857567558163809,-0.7894537861742367,-0.7894895115585338,-0.7843061958936453,-0.7846541703478291,-0.7856496680713216,-0.7879656953195375,-0.7899002924020047,-0.7906873230862894,-0.791068739726672,-0.7912157386171443,-0.7912908921698105,-0.7911147718348494,-0.79081518268289,-0.790513944052862,-0.7904193777116961,-0.790326154570791,-0.7902211794269204,-0.7900922447861107,-0.789962769954983,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169,-0.789894674762169
-0.7897384839330521,-0.7897131323492267,-0.7896866160470859,-0.789651573541875,-0.7896029347536914,-0.789633650089361,-0.7897193316273179,-0.7883491267166843,-0.7872159937941283,-0.787291840414548,-0.7848766994359229,-0.7742477017535035,-0.7591696585305623,-0.7277038441405523,-0.6905587320452157,-0.6974670471055212,-0.6491959495655555,-0.6214833400668193,-0.5844087998093338,-0.5448625572710891,-0.5285490370498866,-0.5240786971372133,-0.5278165668795168,-0.5297817433716727,-0.5374845038575637,-0.5510428334402917,-0.561457438429689,-0.6138921126598744,-0.6910001287150934,-0.7357366114250897,-0.7448884891552738,-0.7652193090443629,-0.7846161943323152,-0.7934608855030371,-0.7963680923874235,-0.7933463496674079,-0.7939360719239968,-0.7949258727670246,-0.7962216807814065,-0.7972280808381694,-0.79751182644301,-0.7970340531851505,-0.7966032191773778,-0.795811699325461,-0.7948909676655638,-0.794051193303015,-0.7932706364280433,-0.7926009121822071,-0.7919555657311345,-0.7914372453597591,-0.7910348973156657,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293,-0.7908762288752293
-0.7944342195312931,-0.7942361985977178,-0.7940007082124202,-0.7937767396168124,-0.7935940713503338,-0.7943097982537859,-0.7948110075286756,-0.7942773119679798,-0.792747449502923,-0.7916479553026601,-0.790282296100663,-0.7875772870656248,-0.7780001220848866,-0.7641902822662834,-0.7426909418811218,-0.7082578536630969,-0.6809857206135721,-0.6469540676294231,-0.6361448531764662,-0.6186447921248639,-0.611670607050427,-0.6068864645111347,-0.6048765004115039,-0.6047266951682049,-0.6085816626126369,-0.6058340595292198,-0.6286627763657531,-0.6842671301968413,-0.7233304558421172,-0.75093615752713,-0.7656565461670826,-0.780826760710206,-0.7874938507859219,-0.7865952607526567,-0.7867217625423413,-0.7882819753811692,-0.7907564131819558,-0.7920295035968419,-0.7928474262981363,-0.7932997810147591,-0.7926038460647323,-0.7921506031421612,-0.7917014956119287,-0.7913165408187561,-0.7909592687993828,-0.7906194597464954,-0.7903288200530738,-0.7900755170438618,-0.7898624626040948,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879,-0.7897415477830879
-0.8042443668717695,-0.8042840215612893,-0.8043731135417802,-0.8046537270546227,-0.8049555557041085,-0.805283176270745,-0.8065204483213857,-0.8080650906261854,-0.8083679698608676,-0.8068284301737717,-0.8017966156947102,-0.7930467195653739,-0.7580561155477333,-0.7133690928403345,-0.6652301377904098,-0.6324667743821296,-0.632143173285954,-0.5913992578976657,-0.5578525256640325,-0.5441485972169722,-0.5535480407696397,-0.5584905218043431,-0.5647659330277568,-0.5719508771952182,-0.5778797178811348,-0.5829468201388047,-0.5861818208523386,-0.6023692361995836,-0.6171190885425508,-0.620348609732487,-0.6259948284379097,-0.7017847829371139,-0.7527510582428433,-0.7820247558755343,-0.8016803287817292,-0.8206909976536045,-0.8215105013720279,-0.8257827897736989,-0.8238023405030068,-0.8186385163189616,-0.8176971659160502,-0.8163372038099659,-0.8141631956597194,-0.8091571751690424,-0.8054287845115341,-0.8028613212617535,-0.8012222378505842,-0.8003320285395163,-0.7996008977880918,-0.7993973913634038,-0.7996318409782553,-0.8001170036382327,-0.800668816607931,-0.8009964355530428,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401,-0.8015033131841401
